Day,Month,Poop collected y/n,AM/PM,Weather,Loc Desc,Scan time,Age,Sex,Strata,Behavior,Descriptor,Location
12,July,,,NC,,8:00,I,U,TC,L,0,GP
12,July,,,NC,,8:00,J,U,TC,L,0,GP
12,July,,,NC,,8:00,J,U,TC,L,0,GP
12,July,,,NC,,8:00,A,F,MC,R,0,GP
12,July,,,NC,,8:00,I,U,MC,R,0,GP
12,July,,,NC,,8:00,I,U,MC,R,0,GP
12,July,,,NC,,8:00,I,U,MC,L,0,GP
12,July,,,NC,,8:05,I,U,G,Fo,HFg,GP
12,July,,,NC,,8:05,I,U,G,Fo,HFg,GP
12,July,,,NC,,8:05,I,U,G,Fo,HFg,GP
12,July,,,NC,,8:05,J,U,G,Fo,HFg,GP
12,July,,,NC,,8:05,I,U,MC,Fe,HFg,GP
12,July,,,NC,,8:05,J,U,MC,PL,0,GP
12,July,,,NC,,8:05,J,U,MC,PL,0,GP
12,July,,,NC,,8:05,A,M,G,L,0,GP
12,July,,,NC,,8:10,A,M,G,R,0,GP
12,July,,,NC,,8:10,A,F,MC,L,0,GP
12,July,,,NC,,8:15,J,F,G,R,0,GP
12,July,,,NC,,8:15,A,M,G,R,0,GP
12,July,,,NC,,8:15,I,U,MC,R,0,GP
12,July,,,NC,,8:15,J,U,MC,R,0,GP
12,July,,,NC,,8:15,I,U,HS,Fe,HFg,GP
12,July,,,NC,,8:15,A,F,G,Fo,HFg,GP
12,July,,,NC,,8:15,I,U,G,Fo,HFg,GP
12,July,,,NC,,8:15,A,F,MC,L,0,GP
12,July,,,NC,,8:15,J,U,HS,R,0,GP
12,July,,,NC,,8:20,J,F,G,L,0,PW
12,July,,,NC,,8:20,I,U,G,Fo,HFg,GP
12,July,,,NC,,8:20,I,U,G,Fe,HFg,GP
12,July,,,NC,,8:25,I,U,G,L,0,PW
12,July,,,NC,,8:25,I,U,G,Fo,HFg,PW
12,July,,,NC,,8:25,A,F,G,L,0,PW
12,July,,,NC,,8:25,J,U,HS,L,0,PW
12,July,,,NC,,8:25,J,U,MC,R,0,PW
12,July,,,NC,,8:30,A,F,HS,L,0,PW
12,July,,,NC,,8:30,J,U,HS,L,0,PW
12,July,,,NC,,8:35,A,M,G,L,0,CP
12,July,,,NC,,8:35,I,U,G,L,0,CP
12,July,,,NC,,8:35,I,U,G,L,0,CP
12,July,,,NC,,8:35,I,U,G,L,0,CP
12,July,,,NC,,8:35,I,U,G,L,0,CP
12,July,,,NC,,8:35,I,U,G,L,0,CP
12,July,,,NC,,8:35,I,U,G,L,0,CP
12,July,,,NC,,8:35,I,U,G,L,0,CP
12,July,,,NC,,8:35,I,U,G,Fo,N,CG
12,July,,,NC,,8:35,J,U,G,L,0,CP
12,July,,,NC,,8:35,J,U,G,L,0,CP
12,July,,,NC,,8:35,J,U,G,L,0,CP
12,July,,,NC,,8:35,J,U,G,L,0,CP
12,July,,,NC,,8:35,A,M,G,R,0,CP
12,July,,,NC,WOODLAND GROUNDS,8:40,I,U,G,Fo,N,CG
12,July,,,NC,,8:40,I,U,G,L,0,PW
12,July,,,NC,,8:40,I,U,G,L,0,PW
12,July,,,NC,,8:40,A,F,G,R,0,CG
12,July,,,NC,,8:40,I,U,G,Fo,N,CG
12,July,,,NC,,8:40,I,U,G,Fo,N,CG
12,July,,,NC,,8:40,A,F,G,L,0,CG
12,July,,,NC,,8:40,J,U,G,L,0,CG
12,July,,,NC,,8:40,A,M,G,L,0,CP
12,July,,,NC,,8:40,J,U,G,L,0,CP
12,July,,,NC,,8:40,J,U,G,L,0,CP
12,July,,,NC,,8:40,J,U,G,Fo,N,CG
12,July,,,NC,,8:45,A,M,G,L,0,PW
12,July,,,NC,,8:45,A,F,G,L,0,PW
12,July,,,NC,,8:45,A,F,G,Fo,N,CG
12,July,,,NC,,8:45,A,F,G,Fo,N,CG
12,July,,,NC,,8:45,I,U,G,Fo,N,CG
12,July,,,NC,,8:45,I,U,G,Fo,N,CG
12,July,,,NC,,8:45,J,U,G,Fo,N,CG
12,July,,,NC,,8:45,I,U,G,Fo,N,CG
12,July,,,NC,,8:45,J,U,HS,R,0,CG
12,July,,,NC,,8:50,J,M,G,L,0,PW
12,July,,,NC,,8:50,I,U,G,L,0,PW
12,July,,,NC,,8:50,J,U,G,Fo,N,Ln
12,July,,,NC,,8:50,A,M,G,L,0,Ln
12,July,,,NC,,8:50,A,F,G,L,0,Ln
12,July,,,NC,,8:50,J,U,G,L,0,Ln
12,July,,,NC,,8:50,J,U,G,L,0,Ln
12,July,,,NC,,8:50,A,F,G,L,0,Ln
12,July,,,NC,,8:55,A,M,HCS,R,0,PG
12,July,,,NC,,8:55,A,M,HCS,R,0,PG
12,July,,,NC,,8:55,I,U,G,L,0,PG
12,July,,,NC,,8:55,A,M,G,L,0,PG
12,July,,,NC,,8:55,I,U,G,R,0,PG
12,July,,,NC,,8:55,A,M,G,Fo,N,PG
12,July,,,NC,,8:55,A,F,MC,R,0,PG
12,July,,,NC,,8:55,J,U,MC,Fo,N,PG
12,July,,,NC,,8:55,A,F,HCS,L,0,PG
12,July,,,NC,,8:55,I,U,HCS,PL,0,PG
12,July,,,NC,,8:55,I,U,HCS,PL,0,PG
12,July,,,NC,,8:55,J,U,G,L,0,PG
12,July,,,NC,,8:55,J,U,G,PL,0,PG
12,July,,,NC,,8:55,J,U,G,PL,0,PG
12,July,,,NC,,8:55,J,U,G,L,0,PG
12,July,,,NC,,8:55,A,F,G,L,0,PG
12,July,,,NC,,8:55,A,F,G,G-,0,PG
12,July,,,NC,,8:55,A,F,G,G+,0,PG
12,July,,,NC,,8:55,J,U,G,R,0,PG
12,July,,,NC,,8:55,J,U,G,R,0,PG
12,July,,,NC,,8:55,I,U,G,R,0,PG
12,July,,,NC,,8:55,J,U,G,L,0,PG
12,July,,,NC,,8:55,J,U,G,L,0,PG
12,July,,,NC,,9:00,J,U,G,R,0,PG
12,July,,,NC,,9:00,J,U,G,R,0,PG
12,July,,,NC,,9:00,J,U,G,R,0,PG
12,July,,,NC,,9:00,J,U,G,R,N,PG
12,July,,,NC,,9:00,J,U,G,Fo,N,PG
12,July,,,NC,,9:00,J,U,G,Fo,N,PG
12,July,,,NC,,9:00,I,U,G,Fo,N,PG
12,July,,,NC,,9:00,I,U,G,Fo,N,PG
12,July,,,NC,,9:00,J,U,G,Fo,N,PG
12,July,,,NC,,9:00,J,U,G,Fo,N,PG
12,July,,,NC,,9:00,A,M,G,Fo,N,PG
12,July,,,NC,,9:00,A,F,G,Fo,N,PG
12,July,,,NC,,9:00,A,F,MC,R,0,PG
12,July,,,NC,,9:00,A,M,G,R,0,PG
12,July,,,NC,,9:05,A,M,G,G+,0,PW
12,July,,,NC,,9:05,A,F,G,G-,0,PW
12,July,,,NC,,9:05,I,U,G,U,0,PW
12,July,,,NC,,9:05,I,U,G,R,0,PW
12,July,,,NC,,9:05,I,U,G,L,0,PW
12,July,,,NC,,9:05,A,F,G,R,0,PW
12,July,,,NC,,9:10,A,M,G,R,0,PW
12,July,,,NC,,9:10,A,F,G,R,0,F
12,July,,,NC,,9:10,J,U,MC,Fo,N,F
12,July,,,NC,,9:10,I,U,TC,Fo,N,F
12,July,,,NC,,9:10,A,M,MC,Fo,N,F
12,July,,,NC,,9:10,J,F,MC,Fo,N,F
12,July,,,NC,,9:15,A,M,MC,R,0,PW
12,July,,,NC,,9:15,I,U,MC,L,0,PW
12,July,,,NC,,9:20,A,M,MC,R,0,F
12,July,,,NC,,9:20,J,U,MC,Fo,N,F
12,July,,,NC,,9:20,J,U,MC,L,0,F
12,July,,,NC,,9:20,A,F,MC,L,0,F
12,July,,,NC,,9:25,I,U,HCS,L,0,RF
12,July,,,NC,,9:25,A,F,G,L,0,RF
12,July,,,NC,,9:25,J,U,G,L,0,RF
12,July,,,NC,,9:25,J,U,G,L,0,RF
12,July,,,NC,,9:25,A,M,G,L,0,RB
12,July,,,NC,WILDERNESS AREA,9:25,J,U,G,R,0,RB
12,July,,,NC,,9:25,I,U,G,L,0,RF
12,July,,,NC,,9:25,I,U,G,PL,0,RF
12,July,,,NC,,9:25,I,U,G,PL,0,RF
12,July,,,NC,,9:25,I,U,G,PL,0,RF
12,July,,,NC,,9:25,J,U,G,R,0,RF
12,July,,,NC,,9:25,J,U,G,R,0,RF
12,July,,,NC,,9:25,J,U,MC,Fo,N,RF
12,July,,,NC,,9:25,A,M,MC,R,0,RF
12,July,,,NC,,9:25,I,U,MC,L,0,RF
12,July,,,NC,,9:25,I,U,MC,L,0,RF
12,July,,,NC,,9:25,I,U,G,L,0,RF
12,July,,,NC,,9:25,I,U,G,L,0,RF
12,July,,,NC,,9:30,A,M,HS,R,0,RB
12,July,,,NC,,9:30,A,F,HS,G-,0,RB
12,July,,,NC,,9:30,J,U,HS,G+,0,RB
12,July,,,NC,,9:30,J,U,HS,L,0,RB
12,July,,,NC,,9:30,J,U,HS,L,0,RB
12,July,,,NC,,9:30,I,U,HS,L,0,RB
12,July,,,NC,,9:30,A,F,G,L,0,RB
12,July,,,NC,,9:30,I,U,HS,L,0,RB
12,July,,,NC,,9:30,A,M,HS,L,0,RB
12,July,,,NC,,9:30,J,U,HS,R,0,RB
12,July,,,NC,,9:30,I,U,HS,L,0,RB
12,July,,,NC,,9:30,I,U,G,L,0,PW
12,July,,,NC,,9:30,I,U,G,L,0,PW
12,July,,,NC,,9:30,I,U,G,L,0,PW
12,July,,,NC,,9:30,I,U,G,L,0,PW
12,July,,,NC,,9:30,I,U,G,L,0,PW
12,July,,,NC,,9:30,J,U,G,L,0,PW
12,July,,,NC,,9:30,J,U,G,L,0,PW
12,July,,,NC,,9:30,J,U,MC,Fo,N,PW
12,July,,,NC,,9:30,A,F,MC,Fo,N,PW
12,July,,,NC,,9:30,I,U,MC,Fo,N,PW
12,July,,,NC,,9:30,A,F,G,L,0,PW
12,July,,,NC,,9:35,I,U,HS,PL,0,RB
12,July,,,NC,,9:35,J,U,HS,PL,0,RB
12,July,,,NC,,9:35,J,U,HS,G-,0,RB
12,July,,,NC,,9:35,A,M,HS,G+,0,RB
12,July,,,NC,,9:35,J,U,G,G-,0,PW
12,July,,,NC,,9:35,I,U,G,G+,0,PW
12,July,,,NC,,9:35,I,U,G,G-,0,PW
12,July,,,NC,,9:35,I,U,G,G-,0,PW
12,July,,,NC,,9:35,I,U,G,G+,0,PW
12,July,,,NC,,9:35,I,U,G,R,0,PW
12,July,,,NC,,9:35,A,F,G,L,0,PW
12,July,,,NC,,9:35,A,F,G,Fo,N,PW
12,July,,,NC,,9:35,J,U,G,Fo,N,PW
12,July,,,NC,,9:35,J,U,MC,R,0,PW
12,July,,,NC,,9:35,J,U,MC,R,0,RB
12,July,,,NC,,9:35,A,F,MC,L,0,RB
12,July,,,NC,,9:35,J,U,MC,R,0,RB
12,July,,,NC,,9:35,J,U,MC,R,0,RB
12,July,,,NC,,9:35,I,U,MC,G+,0,RB
12,July,,,NC,,9:35,A,F,MC,G-,0,RB
12,July,,,NC,,9:35,A,F,MC,G-,0,RB
12,July,,,NC,,9:35,I,U,HS,G+,0,RB
12,July,,,NC,,9:40,J,M,HS,R,0,RB
12,July,,,NC,,9:40,A,F,HS,G-,0,RB
12,July,,,NC,,9:40,A,M,HS,R,0,RB
12,July,,,NC,,9:40,I,U,G,G+,0,RB
12,July,,,NC,,9:40,J,U,G,G-,0,RB
12,July,,,NC,,9:40,I,U,G,G+,0,RB
12,July,,,NC,,9:40,A,F,MC,G-,0,RB
12,July,,,NC,,9:40,I,U,MC,G+,0,RB
12,July,,,NC,,9:40,I,U,MC,G+,0,RB
12,July,,,NC,,9:40,A,F,MC,G-,0,RB
12,July,,,NC,,9:40,J,U,MC,R,0,RB
12,July,,,NC,,9:40,I,U,MC,R,0,RB
12,July,,,NC,,9:40,I,U,MC,PL,0,RB
12,July,,,NC,,9:40,I,U,MC,PL,0,RB
12,July,,,NC,,9:40,J,U,MC,L,0,RB
12,July,,,NC,,9:45,J,M,HS,R,0,RB
12,July,,,NC,,9:45,A,M,HS,R,0,RB
12,July,,,NC,,9:45,A,F,HS,G-,0,RB
12,July,,,NC,,9:45,I,U,HS,G+,0,RB
12,July,,,NC,,9:45,A,F,MC,G-,0,RB
12,July,,,NC,,9:45,A,F,MC,G-,0,RB
12,July,,,NC,,9:45,I,U,MC,G-,0,RB
12,July,,,NC,,9:45,I,U,MC,G+,0,RB
12,July,,,NC,,9:45,I,U,MC,G+,0,RB
12,July,,,NC,,9:45,I,U,MC,G+,0,RB
12,July,,,NC,,9:45,I,U,MC,L,0,RB
12,July,,,NC,,9:45,J,U,G,R,0,RB
12,July,,,NC,,9:45,J,U,MC,R,0,RB
12,July,,,NC,,9:50,J,M,HS,R,0,RB
12,July,,,NC,,9:50,A,F,HS,G-,0,RB
12,July,,,NC,,9:50,I,U,HS,G+,0,RB
12,July,,,NC,,9:50,J,U,G,Fo,N,RB
12,July,,,NC,,9:50,J,U,G,R,0,RB
12,July,,,NC,,9:50,I,U,MC,R,0,RB
12,July,,,NC,,9:50,A,F,MC,G-,0,RB
12,July,,,NC,,9:50,A,F,MC,G-,0,RB
12,July,,,NC,,9:50,I,U,MC,G-,0,RB
12,July,,,NC,,9:50,J,U,MC,G+,0,RB
12,July,,,NC,,9:50,I,U,MC,G+,0,RB
12,July,,,NC,,9:50,I,U,MC,G+,0,RB
12,July,,,NC,,9:50,I,U,MC,L,0,RB
12,July,,,NC,,9:50,I,U,MC,L,0,RB
12,July,,,NC,,9:50,J,U,HS,L,0,RB
12,July,,,NC,,9:55,J,M,HS,R,0,RB
12,July,,,NC,,9:55,I,U,HS,L,0,RB
12,July,,,NC,,9:55,A,F,G,R,0,RB
12,July,,,NC,,9:55,A,F,MC,G-,0,RB
12,July,,,NC,,9:55,A,F,MC,G-,0,RB
12,July,,,NC,,9:55,I,U,MC,G+,0,RB
12,July,,,NC,,9:55,I,U,MC,L,0,RB
12,July,,,NC,,9:55,A,F,MC,G-,0,RB
12,July,,,NC,,9:55,I,U,MC,G+,0,RB
12,July,,,NC,,10:00,A,F,MC,R,0,RB
12,July,,,NC,,10:00,A,M,MC,L,0,RB
12,July,,,NC,,10:00,A,M,MC,L,0,RB
12,July,,,NC,,10:00,A,M,MC,L,0,RB
12,July,,,NC,,10:00,A,M,G,L,0,RB
12,July,,,NC,,10:00,A,F,MC,R,0,RB
12,July,,,NC,,10:00,I,U,MC,L,0,RB
12,July,,,NC,DUIKER ENCLOSURE,10:05,I,U,R,G+,0,RB
12,July,,,NC,,10:05,A,M,R,R,0,RB
12,July,,,NC,,10:05,A,F,R,G-,0,RB
12,July,,,NC,,10:05,A,M,G,R,0,RB
12,July,,,NC,,10:10,J,U,G,L,0,Ied
12,July,,,NC,,10:10,J,U,G,PL,0,Ied
12,July,,,NC,,10:10,J,U,G,PL,0,Ied
12,July,,,NC,,10:10,J,U,G,PL,0,Ied
12,July,,,NC,,10:10,I,U,G,PL,0,Ied
12,July,,,NC,,10:10,I,U,G,PL,0,Ied
12,July,,,NC,,10:10,I,U,G,PL,0,Ied
12,July,,,NC,,10:10,I,U,G,L,0,Ied
12,July,,,NC,,10:10,J,U,G,Fo,Sed,Ied
12,July,,,NC,,10:10,J,U,G,Fo,Sed,Ied
12,July,,,NC,,10:15,A,F,G,L,0,Oed
12,July,,,NC,,10:15,J,U,G,Fo,Sed,Ied
12,July,,,NC,,10:15,I,U,G,Fo,Sed,Ied
12,July,,,NC,,10:15,J,U,G,PL,0,Ied
12,July,,,NC,,10:15,I,U,G,PL,0,Ied
12,July,,,NC,,10:15,I,U,G,PL,0,Ied
12,July,,,NC,,10:15,I,U,G,PL,0,Ied
12,July,,,NC,,10:15,J,U,G,PL,0,Ied
12,July,,,NC,,10:15,I,U,G,Fo,Sed,Ied
12,July,,,NC,,10:15,J,U,G,Fo,Sed,Ied
12,July,,,NC,,10:15,I,U,G,Fo,Sed,Ied
12,July,,,NC,,10:15,A,F,G,L,0,Ied
12,July,,,NC,,10:20,J,U,G,R,0,Ied
12,July,,,NC,,10:20,J,U,G,Fo,Sed,Ied
12,July,,,NC,,10:20,I,U,G,Fo,Sed,Ied
12,July,,,NC,,10:20,I,U,G,Fo,Sed,Ied
12,July,,,NC,,10:30,A,M,G,L,0,Oed
12,July,,,NC,,10:30,I,U,G,L,0,Oed
12,July,,,NC,,10:30,A,F,G,L,0,Oed
12,July,,,NC,,10:30,I,U,G,L,0,Oed
12,July,,,NC,,10:30,J,U,G,R,0,Ied
12,July,,,NC,,10:30,J,U,G,R,0,Ied
12,July,,,NC,,10:35,J,M,G,L,0,Oed
12,July,,,NC,,10:35,J,U,G,L,0,Oed
12,July,,,NC,,10:40,J,U,HS,R,0,Oed
12,July,,,NC,BIRD ENCLOSURE,10:45,I,U,HS,L,0,Oeb
12,July,,,NC,,10:45,I,U,HS,L,0,Oeb
12,July,,,NC,,10:45,J,U,HS,R,0,Oeb
12,July,,,NC,,10:45,I,U,MC,L,0,F
12,July,,,NC,,10:45,A,M,MC,L,0,F
12,July,,,NC,,10:50,A,F,HS,R,0,Oeb
12,July,,,NC,,10:50,J,U,HS,R,0,Oeb
12,July,,,NC,,10:50,J,U,HS,R,0,Oeb
12,July,,,NC,,10:50,I,U,HS,R,0,Oeb
12,July,,,NC,,10:50,I,U,HS,R,0,Oeb
12,July,,,NC,,10:50,A,F,HS,R,0,Oeb
12,July,,,NC,,10:55,J,U,MC,R,0,Oeb
12,July,,,NC,,10:55,J,U,MC,R,0,Oeb
12,July,,,NC,,10:55,I,U,G,L,0,PW
12,July,,,NC,,10:55,J,U,MC,L,0,PW
12,July,,,NC,,10:55,J,U,MC,L,0,PW
12,July,,,NC,,10:55,J,U,HS,L,0,PW
12,July,,,NC,,10:55,I,U,HS,L,0,PW
12,July,,,NC,,11:00,A,F,G,R,0,F
12,July,,,NC,,11:00,I,U,G,R,0,F
12,July,,,NC,,11:00,J,U,HS,R,0,F
12,July,,,NC,,11:00,J,U,HS,R,0,F
12,July,,,NC,,11:05,A,F,HCS,R,0,F
12,July,,,NC,,11:05,I,U,HCS,L,0,F
12,July,,,NC,,11:05,J,U,MC,R,0,F
12,July,,,NC,,11:10,A,M,HCS,L,0,PW
12,July,,,NC,,11:10,I,U,HCS,Fo,N,PW
12,July,,,NC,,11:10,J,U,HCS,Fo,N,PW
12,July,,,NC,OFFICE AREA,11:15,A,F,HCS,Fo,HFg,PG
12,July,,,NC,,11:15,I,U,HS,L,0,PG
12,July,,,NC,,11:15,I,U,MC,L,0,PG
12,July,,,NC,,11:15,I,U,MC,L,0,PG
12,July,,,NC,,11:15,J,U,MC,L,0,PG
12,July,,,NC,,11:15,J,U,HS,PL,0,PG
12,July,,,NC,,11:15,J,U,HS,PL,0,PG
12,July,,,NC,,11:15,A,F,HS,R,0,PG
12,July,,,NC,,11:20,J,U,G,Fo,N,PG
12,July,,,NC,,11:20,J,U,G,Fo,N,PG
12,July,,,NC,,11:20,I,U,HS,L,0,PG
12,July,,,NC,,11:20,A,M,G,L,0,PG
12,July,,,NC,,11:20,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:20,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:20,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:20,I,U,G,R,0,PG
12,July,,,NC,,11:20,I,U,G,R,0,PG
12,July,,,NC,,11:20,J,U,G,L,0,PG
12,July,,,NC,,11:25,J,U,G,Fo,N,PG
12,July,,,NC,,11:25,J,U,G,Fo,N,PG
12,July,,,NC,,11:25,A,F,G,Fo,HFg,PG
12,July,,,NC,,11:25,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:25,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:25,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:25,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:25,A,M,G,L,0,Ln
12,July,,,NC,,11:25,J,U,G,L,0,Ln
12,July,,,NC,,11:25,A,M,G,L,0,PG
12,July,,,NC,,11:30,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:30,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:30,I,U,G,Fo,HFg,PG
12,July,,,NC,,11:30,J,U,G,Fo,HFg,PG
12,July,,,NC,,11:30,A,F,G,Fo,HFg,PG
12,July,,,NC,,11:30,A,M,HCS,R,0,PG
12,July,,,NC,,11:35,J,U,G,L,0,PG
12,July,,,NC,,11:35,J,U,G,L,0,PG
12,July,,,NC,,11:35,I,U,G,L,0,PG
12,July,,,NC,,11:35,I,U,G,L,0,PG
12,July,,,NC,,11:35,A,M,G,R,0,PG
12,July,,,NC,,11:40,A,F,G,L,0,Ln
12,July,,,NC,,11:40,A,F,G,L,0,Ln
12,July,,,NC,,11:40,A,M,G,L,0,Ln
12,July,,,NC,,11:40,I,U,G,L,0,PW
12,July,,,NC,,11:40,J,U,G,L,0,PW
12,July,,,NC,,11:40,J,U,G,L,0,PW
12,July,,,NC,,11:40,J,U,G,L,0,PG
12,July,,,NC,,11:40,J,U,G,L,0,PG
12,July,,,NC,,11:40,A,F,G,R,0,PG
12,July,,,NC,,11:45,A,F,G,L,0,Ln
12,July,,,NC,,11:45,J,U,G,L,0,Ln
12,July,,,NC,,11:45,J,U,G,L,0,Ln
12,July,,,NC,,11:45,J,U,G,L,0,Ln
12,July,,,NC,,11:45,A,M,G,L,0,PW
12,July,,,NC,,11:50,I,U,G,Fo,N,Ln
12,July,,,NC,,11:50,J,U,G,Fo,N,Ln
12,July,,,NC,,11:50,I,U,G,Fo,N,Ln
12,July,,,NC,,11:50,I,U,G,Fo,N,Ln
12,July,,,NC,,11:50,A,F,G,L,0,Ln
12,July,,,NC,,11:55,A,F,G,R,0,Ln
12,July,,,NC,,11:55,J,U,MC,L,0,Ln
12,July,,,NC,,11:55,J,M,G,L,0,RS
12,July,,,NC,,15:00,A,M,G,R,0,Ln
12,July,,,NC,,15:00,A,M,HS,R,0,Ln
12,July,,,NC,,15:00,A,M,HS,L,0,Ln
12,July,,,NC,,15:00,I,U,HS,L,0,Ln
12,July,,,NC,,15:00,I,U,HS,L,0,Ln
12,July,,,NC,,15:00,J,U,HS,R,0,Ln
12,July,,,NC,,15:05,J,F,G,Fe,N,CG
12,July,,,NC,,15:05,I,U,G,PL,0,Ln
12,July,,,NC,,15:05,I,U,G,PL,0,Ln
12,July,,,NC,,15:05,I,U,G,PL,0,Ln
12,July,,,NC,,15:05,A,M,G,L,0,Ln
12,July,,,NC,,15:10,I,U,MC,L,0,F
12,July,,,NC,,15:10,I,U,MC,L,0,F
12,July,,,NC,,15:10,J,U,G,L,0,Ln
12,July,,,NC,,15:15,J,U,HS,R,0,RS
12,July,,,NC,,15:15,A,F,HS,R,0,RS
12,July,,,NC,,15:15,J,U,MC,R,0,RS
12,July,,,NC,,15:15,I,F,MC,L,0,RS
12,July,,,NC,,15:20,A,F,G,Fo,N,CG
12,July,,,NC,,15:20,J,U,G,R,0,RS
12,July,,,NC,,15:20,A,F,HS,G+,0,RS
12,July,,,NC,,15:20,A,F,HS,G-,0,RS
12,July,,,NC,,15:25,J,U,HS,L,0,RS
12,July,,,NC,,15:25,A,F,MC,R,0,RS
12,July,,,NC,,15:25,J,U,MC,R,0,RS
12,July,,,NC,,15:25,J,U,MC,L,0,RS
12,July,,,NC,,15:25,A,F,MC,L,0,RS
12,July,,,NC,,15:30,A,F,G,Fo,HFg,RS
12,July,,,NC,,15:30,J,U,HS,R,0,RS
12,July,,,NC,,15:30,A,F,HS,R,0,RS
12,July,,,NC,,15:30,J,U,HS,R,0,RS
12,July,,,NC,,15:35,A,F,HCS,Fo,HFg,RS
12,July,,,NC,,15:35,A,F,MC,G-,0,RS
12,July,,,NC,,15:35,I,U,MC,G+,0,RS
12,July,,,NC,,15:35,J,U,MC,L,0,RS
12,July,,,NC,,15:35,J,U,G,R,0,RS
12,July,,,NC,,15:35,J,U,HCS,R,0,RS
12,July,,,NC,,15:35,I,U,HCS,R,0,RS
12,July,,,NC,,15:35,A,F,MC,R,0,RS
12,July,,,NC,,15:40,J,U,HCS,Fo,HFg,RS
12,July,,,NC,,15:40,J,U,HCS,Fo,HFg,RS
12,July,,,NC,,15:40,A,F,HCS,Fe,HFg,RS
12,July,,,NC,,15:40,J,U,G,R,0,RS
12,July,,,NC,,15:40,A,F,MC,R,0,RS
12,July,,,NC,,15:40,J,U,MC,R,0,RS
12,July,,,NC,,15:40,A,M,MC,R,0,RS
12,July,,,NC,,15:45,A,F,HCS,Fo,HFg,RS
12,July,,,NC,,15:45,A,F,HCS,Fo,HFg,RS
12,July,,,NC,,15:45,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,15:45,J,U,HCS,Fo,HFg,RS
12,July,,,NC,,15:45,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,15:45,A,M,MC,R,0,RS
12,July,,,NC,,15:45,A,F,MC,R,0,RS
12,July,,,NC,,15:50,J,M,HS,R,0,RS
12,July,,,NC,,15:50,I,U,G,R,0,PW
12,July,,,NC,,15:50,I,U,G,Fo,HFg,RS
12,July,,,NC,,15:50,A,M,HCS,Fo,HFg,RS
12,July,,,NC,,15:50,J,U,HCS,Fo,HFg,RS
12,July,,,NC,,15:50,J,U,HCS,Fo,HFg,RS
12,July,,,NC,,15:50,J,U,MC,R,0,RS
12,July,,,NC,,16:00,A,F,HCS,Fo,HFg,RS
12,July,,,NC,,16:00,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:00,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:00,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:00,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:00,I,U,G,Fo,HFg,RS
12,July,,,NC,,16:00,J,U,MC,R,0,RS
12,July,,,NC,,16:05,A,F,HCS,Fo,HFg,RS
12,July,,,NC,,16:05,J,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:05,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:05,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:05,J,U,G,L,0,RS
12,July,,,NC,,16:05,J,U,G,L,0,RS
12,July,,,NC,,16:05,I,U,HS,Fe,HFg,RS
12,July,,,NC,,16:05,A,F,HS,Fe,HFg,RS
12,July,,,NC,,16:05,J,U,HS,R,0,RS
12,July,,,NC,,16:05,J,U,HS,R,0,RS
12,July,,,NC,,16:10,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:10,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:10,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:10,J,U,HS,Fe,HFg,RS
12,July,,,NC,,16:15,A,M,HCS,Fo,HFg,RS
12,July,,,NC,,16:15,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:15,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:15,J,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:15,A,F,MC,Fe,HFg,RS
12,July,,,NC,,16:15,J,U,MC,Fe,HFg,RS
12,July,,,NC,,16:15,A,M,MC,R,0,RS
12,July,,,NC,,16:15,I,U,MC,R,0,RS
12,July,,,NC,,16:15,A,F,MC,R,0,RS
12,July,,,NC,,16:20,A,M,HCS,Fo,HFg,RS
12,July,,,NC,,16:20,J,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:20,I,U,HCS,Fo,HFg,RS
12,July,,,NC,,16:20,J,U,HS,Fe,HFg,RS
12,July,,,NC,,16:20,J,U,MC,Fe,HFg,RS
12,July,,,NC,,16:25,A,M,HCS,Fo,HFg,RS
12,July,,,NC,,16:25,J,U,MC,Fe,HFg,RS
12,July,,,NC,,16:25,I,U,G,Fo,HFg,RS
12,July,,,NC,,16:25,J,U,MC,R,0,RS
